Macalister_Domari_1914,158130,160534,"mī́ndă ḥálōs nimr, nắndă ăbŭskắra štar bắkră.",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,160534,161965,"Ḳắră másiăn,",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,161965,165714,úktă ḳálăn cálăsmă,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,165714,167410,cálăsmă,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,167410,171090,"Ắră nimr ăbŭskắră, kal ""Ka fū́rwē, Ắbū Ḥắsăn?""",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,171090,173146,"Ḳal ""Mángări bắkrăk gḗnă.""",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,173146,175167,Nắndă ăbŭskắră nimr bắkrăk.,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,175167,176566,"Mărdosis, ḳārdosis Abū Ḥắsăn",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,176566,177540,(ḳārdosis),C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,177540,178968,"pánjī u potrḗs,",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,178968,181568,úktă ḳálăs cálăsmă. ,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,181568,183017,Ắră ăbŭskắră nimr.,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,183017,185670,"""Ka fū́rwē, Ắbū Hắsăn?""",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,185670,188662,"Ḳal ""Wíndir tă-nắnămis.""",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,188662,190096,Nắsră Ắbū Ḥắsăn ,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,190096,192104,rắsrōs nimr,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,192104,194373,"Mīndă ḥálōs, gắră, níngări ḗmŭḡărēmă.",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,194373,196667,Mīndṓsis nímr dhănăbúski;,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,196667,200517,"intá-kerdă ḥálōs Ắbū Ḥắsăn, ",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,200517,202517,"intá-kerdă ḥálōs Ắbū Ḥắsăn, cnī́ră dhắnăbos nimrăs-xăstásmă. Štírdă min hnṓna Ắbū Ḥắsăn, mắndă ʕắzăr. ",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,202517,204241,"Círdă nimr ăbúska, ḳal ""Ắtū, Ắbu Ḥắsăn ʕắzăr-ḥrōr,",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,204241,207644,"jăndṓmur.""",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,207644,209153,"Gắră min hnṓnă Ắbū Ḥắsăn,",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,209153,210995,răwáḥră nimr.,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,210995,213539,"Gắră ékărmăskă, ḳắră ʕắnăb min mnēšī́s. ",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,213539,214524,(ḳắra ʕắnăb),C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,214524,216403,"Fḗră sṓṭăk, giš jămʕătḗs ắre.",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,216403,217749,"""Ḳúmnăn ídrắk.""",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,217749,220498,Xla͡urdṓssăn ékărmăsmă. ,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,220498,223829,"Ḳal ""Mănimrăneʔ ḳúmnăs ḡa͡ir tăm-bắnim pin-jikḗrăn.""",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,223829,225495,Băndṓssăn Ắbū Ḥắsăn,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,225495,227624,u ắră năṭrăskắră. ,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,227624,229640,Săwúṭkērda kănísmă.,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,229640,231686,Štírdă min hnṓnă ŭhŭ năṭū́r fērṓssăn dfángmă winni,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,231686,233564,giš dhănăbḗsăn kanīrḗndi,C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,233564,235600,"Mī́ndă ḥálōs Ắbū Ḥắsăn, gắră nimrắskă;",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,235600,237883,"ḳal ""Mīndṓmir, Ắbū Ḥắsăn.""",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
